page_url,image_url,movie_title,description,year,rating_kp,ratintg_imdb,genres,actors,country
/film/bandy-nju-jjorka-2002/,/static/images/film/1/1884.jpg,Банды Нью-Йорка,"Нью-Йорк, 1863 год. В диких трущобах города «американской мечты» действует только один закон — закон силы. Здесь идет в ход любое оружие, никто не считает потерь и не оплакивает погибших. В одной из жестоких стычек от рук вожака «коренных американцев» — Мясника Билла погибает предводитель банды «ирландцев» Вэллон.Его сын Амстердам надолго попадает в исправительную школу, затаив ненависть на Мясника, ставшего хозяином окрестных кварталов. Спустя годы не узнанный никем Амстердам возвратится на родные улицы с единственной целью — отомстить убийце отца…",2002,7.7,7.5,драма | криминал,Леонардо ДиКаприо | Дэниэл Дэй-Льюис Bill «The Butcher» Cutting | Кэмерон Диаз | Джим Бродбент | Джон Си Райли | Генри Томас | Лиам Нисон,США | Германия | Великобритания | Нидерланды | Италия
/film/baryshnya-krestyanka-1995/,/static/images/film/7/53566.jpg,Барышня-крестьянка,"В соседское имение приезжает молодой барин. Лиза хочет познакомиться с красавцем, но их отцы не общаются, давно затаив обиду друг на друга. Девушка, зная о том, что молодой барин любит по утрам объезжать лес, переодевается в крестьянское платье и рано утром, прихватив лукошко, идёт в лес…",1995,7.8,6.9,драма | мелодрама,Елена Корикова Лиза Муромская | Дмитрий Щербина Алексей Берестов | Василий Лановой Иван Петрович Берестов | Екатерина Редникова Настя | Людмила Артемьева мисс Жаксон | Евгений Жариков,Россия
/film/bystryjj-i-mertvyjj-1995/,/static/images/film/1/965.jpg,Быстрый и мертвый,"Пустыня, и посреди нее — маленький грязный городок. Здесь только женщины и больные не носят кобуры на поясе. В городе хозяйничает Джон Ирод — жестокий и хладнокровный человек. Все его боятся, и каждая собака его знает. Если он разрешил тебе — ты можешь жить. Но однажды на горизонте появляется незнакомый всадник. Он въезжает в город и медленно движется по главной улице. Но, вот незадача: это не он, а она — таинственная женщина-ковбой. Никто еще не догадывается, что появление Эллен изменит жизнь всего городка…",1995,7.3,6.5,вестерн | боевик | триллер,Шэрон Стоун | Рассел Кроу | Джин Хэкмен | Леонардо ДиКаприо | Тобин Белл | Кит Дэвид | Лэнс Хенриксен,США | Япония
/film/chelovek-v-zheleznojj-maske-1998/,/static/images/film/1/1782.jpg,Человек в железной маске,"Во времена блеска и отчаяния измученной Франции король Людовик XIV вовсю наслаждается прелестями жизни, пока вся его страна голодает. Людовик, уверенный в абсолютности собственной власти, опасается лишь одного человека, способного положить конец его царствованию, — приговоренного им к пожизненному заключению и закованного в железную маску.Но когда королевский эгоизм заходит слишком далеко, бывшие мушкетеры Атос, Портос и Арамис отваживаются спасти таинственного узника, который может стать единственной надеждой Франции на возрождение. Остается лишь вопрос: поможет ли им верный друг, славный д`Артаньян, — или будет драться против?..",1998,7.3,6.5,приключения | драма | боевик | история,Леонардо ДиКаприо | Евгений Вальц | Джереми Айронс | Денис Беспалый | Джон Малкович | Сергей Быстрицкий | Жерар Депардье,США | Франция
/film/chestnaja-kurtizanka-1998/,/static/images/film/1/1288.jpg,Честная куртизанка,"Венеция, 1583 год. Юная, красивая, умная, но бедная Вероника Франко влюбляется в аристократа Марко, брата своей подруги, только что вернувшегося из Рима. Он тоже неравнодушен к девушке, но его отец считает, что их брак невозможен, так как у Вероники нет приданого. Мать Вероники, в молодости бывшая куртизанкой, пытается убедить дочь в необходимости обратиться к древнейшей профессии, потому что семье угрожает бедность.",1998,7.8,7.2,драма | мелодрама | биография,Катрин МакКормак | Руфус Сьюэлл | Оливер Платт | Жаклин Биссет | Фред Уорд | Наоми Уоттс | Мойра Келли,США
/film/chuma-serial-2015/,/static/images/film/6/36554.jpg,Чума,"«Чума» — фильм о нас и о «девяностых». Рушится эпоха, на смену ей приходит другая. Мужчины — любят деньги, женщины — любят тех, у кого они есть! Героям фильма нужно вписаться в обстоятельства новой жизни, но далеко не у всех это получается. Жизнь людей происходит на разных полюсах криминальной эпохи: взлет олигархов и обнищание народа. Эта жизнь раздаёт дивиденды не по заслугам и справедливости, а по законам волчьей стаи, где выживает сильнейший.",2015,,,драма,"Сергей Жарков | Сергей Селин Сергей Сергеевич Воробьев, чиновник | Екатерина Климова Вика Матилёва ('Матильда') | Андрей Горбачев | Юрий Беляев | Никита Рогов Василий Порошин | Андрей Аксенов Пузан",Россия
/film/dnevnaya-smena-2022/,/static/images/film/19/319183.jpg,Дневная смена,"Долина Сан-Фернандо. С виду Бад Яблонски — обычный чистильщик бассейнов, но на самом деле он выслеживает и убивает вампиров, а также выдирает у них клыки, чтобы потом продать. Этим и живёт. Ещё Бад души не чает в 10-летней дочке, поэтому когда он узнаёт, что из-за нехватки денег бывшая жена собирается продать дом и увезти девочку к маме во Флориду, то решает быстро раздобыть необходимую сумму. А для этого Баду нужно срочно вернуться в профсоюз истребителей вампиров, из которого его выперли за многочисленные нарушения кодекса.",2022,6.3,6.1,ужасы | боевик | комедия,"Дэйв Браун | Татьяна Гайдар Sophia, в титрах не указана | Kira Perry | Eric J. Soto Vampire Hunter, в титрах не указан | Масси Фурлан | Петер Стормаре | Zion Broadnax",США
/film/dnevnik-basketbolista-1995/,/static/images/film/1/1165.jpg,Дневник баскетболиста,"Героин умеет ждать…В его власти, когда-нибудь, будет и Джим. За очередную дозу он готов воровать, убивать, продаваться! Это будет… когда-нибудь… Дело времени…Опий умеет ждать. Повесть о погружении на самое дно улицы известного музыканта и поэта Джима Кэролла. Снятая в жестоком стиле, картина, которая шокирует своими откровенными сценами.",1995,7.8,7.3,драма | комедия | криминал | биография | спорт,Леонардо ДиКаприо | Марк Уолберг | Эрни Хадсон | Лоррейн Бракко | Джеймс Мадио | Патрик МакГоу | Бруно Кёрби,Канада | США
/film/domashnyaya-devushka-2019/,/static/images/film/7/59013.jpg,Домашняя девушка,"Нацуо влюблён в свою учительницу Хину. Намереваясь избавиться от своих чувств, он отправляется на групповое свидание, где встречает странную девушку по имени Руи. Попросив об одолжении, Руи уводит юношу к себе домой, где предлагает заняться с ней сексом. Никакой любви, ей всего лишь хочется приобрести опыт. Посчитав это хорошей возможностью забыть о Хине, Нацуо соглашается. Вскоре после женитьбы отца юноша обзаводится двумя сводными сёстрами, к несчастью, хорошо ему знакомыми. Это Хина и Руи.",2019,6.8,6.8,аниме | мультфильм | драма | мелодрама,"Ёко Хикаса Hina Tachibana, озвучка | Гакуто Кадзивара Kazuyuki Kine, озвучка | Маая Утида Rui Tachibana, озвучка | Taku Yashiro Natsuo Fujii, озвучка | Харука Йошимура Momo Kashiwabara, озвучка",Япония
/film/druzhit-po-russki--2019/,/static/images/film/7/62562.jpg,Дружить по-русски!,"Если ты родился во Франции, но c русской душой — ты веришь в дружбу и всегда приходишь на помощь, можешь собрать ППШ с закрытыми глазами и готов на оскорбление ответить ударом в зубы. И даже если ты чистокровный француз, ты знаешь — русские своих не бросают!",2019,6.9,5.9,комедия,Ахмед Силла | Элбан Иванов | Жюдит Эль Зейн | Орнелла Флёри | Амир Эль Касем | Кристиан Бюжо | Давид Салль,Франция
/film/dvizhenie-vverh-2017/,/static/images/film/7/57623.jpg,Движение вверх,"Есть победы, которые меняют ход истории. Победы духа, победы страны, победы всего мира. Таким триумфом стали легендарные «три секунды» — выигрыш сборной СССР по баскетболу на роковой мюнхенской Олимпиаде 1972 г. Впервые за 36 лет была повержена «непобедимая» команда США. Никто даже помыслить не мог о том, что это возможно — обыграть великолепных непогрешимых американцев на Олимпийских играх! Никто, кроме советских баскетболистов (русских и грузин, украинцев и казахов, белорусов и литовцев).Когда проигрыш означал поражение страны, когда нужно было выходить и бороться в раскаленной обстановке из-за произошедшего теракта, великий тренер сборной СССР был готов на все, лишь бы помочь своим подопечным разбить американский миф о непотопляемой команде мечты. Ведь он знал, что создал самую сильную сборную на планете, и в начале заставил поверить в это своих игроков, а затем весь мир.",2017,7.5,6.7,спорт | драма,Владимир Машков Владимир Гаранжин | Андрей Смоляков Григорий Моисеев | Иван Колесников Александр Белов | Кирилл Зайцев Сергей Белов | Джон Сэвэдж Генри Айба | Марат Башаров Терещенко | Александра Ревенко Александра Свечникова,Россия
/film/dzh-ehdgar-2011/,/static/images/film/1/2455.jpg,Дж. Эдгар,"В течение всей жизни Джон Эдгар Гувер поднимался к вершинам власти, чтобы стать самым могущественным человеком в Америке. Будучи главой Федерального бюро расследований, он ни перед чем не останавливался, чтобы защитить свою страну. Пережив восемь президентов и три войны, Гувер вел сражения с угрозами как реальными, так и надуманными, зачастую нарушая правила, чтобы уберечь сограждан от опасности. Он был безжалостен и был героем, причем одновременно; мир восхищался им, что было для него самой желанной, пусть и не материальной, наградой. «Дж. Эдгар» глазами самого Гувера показывает нам его частную и общественную жизнь и отношения с окружающими человека, который мог с тем же успехом исказить правду, с каким он защищал ее в течение всей своей жизни, посвященной воплощению его собственной идеи справедливости, на которую часто влияла темная сторона власти.",2011,6.7,6.5,драма | мелодрама | биография,Леонардо ДиКаприо | Арми Хаммер | Наоми Уоттс | Джуди Денч | Дермот Малруни | Джош Лукас | Майлз Фишер,США
/film/gannibal-2013/,/static/images/film/2/3316.jpg,Ганнибал,"Уилл Грэм — одаренный профайлер, который вместе с ФБР разыскивает серийного убийцу. Уникальный способ мышления Грэма дает ему удивительную способность глубоко проникаться чувствами другого человека, даже психопата. Он может понять, что ими движет. Но когда ум преследуемого убийцы оказывается слишком сложным, он прибегает к помощи доктора Лектера, одного из ведущих психиатрических умов в стране.",2013,8.0,8.6,ужасы | триллер | криминал | детектив | драма,Мадс Миккельсен | Хью Дэнси | Лоренс Фишбёрн | Каролин Давернас | Лара Джин Чоростецки | Джиллиан Андерсон | Скотт Томпсон,США
/film/goryachaya-tochka-2019/,/static/images/film/7/61837.jpg,Горячая точка,"2001 год. Женя возвращается в родной провинциальный город после 7-летней службы по контракту. По приезде парень обнаруживает, что его бывшая девушка стала наркоманкой, как и большинство молодёжи этого городка. А мать с отчимом, ветераном афганской войны, ведут отчаянную борьбу за лесопилку, которую стремятся захватить бандиты.",2019,6.8,5.1,детектив | драма,Арсений Робак Женя | Александр Носик Таранов | Ирина Савицкова Рая | Елена Лотова Татьяна | Ирина Лукина Валька | Павел Попов Эдуард Хасанов | Олег Каменщиков Бек,Россия
/film/grant-2020/,/static/images/film/3/81466.jpg,Грант,"История жизни Улисса Гранта. Политического и военного деятеля, полководца северян в годы Гражданской войны в США.",2020,5.0,8.3,документальный | биография | история,Джастин Салинджер | Фрэнсис Чалер | Gabriel Meltz | Карел Нель | Дэниэл Фокс | Brian Heydenrych | Крэйг Джексон,США
/film/iz-moego-okna-2022/,/static/images/film/19/318474.jpg,Из моего окна,"Ракель уже давно тайно влюблена в своего соседа. Но все меняется, когда он начинает отвечать ей взаимностью несмотря на протесты родителей.",2022,6.1,5.4,драма | мелодрама | комедия,Guillermo Lasheras | Эмилия Лазо | Clara Galle | Рачель Ласкар Sofía Hidalgo | Абель Фолк | Пилар Кастро | Eric Masip,Испания
/film/izgoi-serial-1990/,/static/images/film/7/54112.jpg,Изгои,"История о трудном периоде в жизни 14-летнего подростка Понибоя Куртиса и двух его старших братьев. Парни остались сиротами из-за автомобильной аварии, в которой погибли их родители. Пытаясь выжить без опеки взрослых, братья вступают в молодёжную группировку, противостоящую другой банде, в которую входят дети из более обеспеченных семей. Рассказ о братской любви, классовом неравенстве, дружбе и взрослении ведётся на фоне жестокого конфликта между двумя молодёжными бандами.",1990,5.7,7.3,драма | криминал,Джей Р. Фергюсон Ponyboy Curtis | Родни Харви Sodapop Curtis | Бойд Кестнер Darrel «Darry» Curtis | Харольд Пруэтт Steve Randle | Дэвид Аркетт Keith «Two-Bit» Mathews | Роберт Раслер Tim Shepard | Ким Уолкер Sherri «Cherry» Valance,США | Франция
/film/jadovityjj-pljushh-1992/,/static/images/film/1/1819.jpg,Ядовитый плющ,"В привилегированной частной школе учатся две девушки, которых объединяет, пожалуй, только ненависть ко всему человечеству. Одна из них, Сильвия Купер, дочка известного продюсера, однажды звонит на телеканал, где работает ее отец, и сообщает о том, что в здании заложена бомба. Эта ужасная выходка привлекает к Сильвии внимание Айви.Айви — сирота, живет на попечении небогатой тети. В частную школу она смогла попасть только благодаря специальной стипендии. Сильвия и Айви становятся подругами. Айви переезжает из дома тети в шикарное жилище Сильвии и ее родителей, нахально и цепко, как ядовитый плющ, внедряется в чужую семью. Мало того, что Айви оказывает дурное влияние на свою подругу, она соблазняет ее отца, пытается устранить с дороги мать Сильвии, чтобы стать полноправной и единственной хозяйкой роскошного дома.",1992,6.7,5.4,триллер | драма,Дрю Бэрримор Ivy | Сара Гилберт Sylvie Cooper | Том Скеррит Darryl Cooper | Шерил Лэдд Georgie Cooper | Алан Сток Bob | Джинн Саката Isabelle | Э.Дж. Мур Kid,США
/film/kafe-laquodons-plamraquo-2000/,/static/images/film/1/2407.jpg,Кафе «Донс Плам»,"Четверо юных шалопаев по субботам тусуются в любимой кафешке «Донс Плам» со своими подружками.Ночь напролет они ведут обычный треп за чашкой кофе. Говорят обо всем: о сексе, о геях, натуралах, бисексуалах, о хорошем сексе и плохом сексе.Говорят о жизни, о трудных и легких временах, о самоубийстве и приставаниях, о дружбе и музыке; они смеются и делятся воспоминаниями. Они играют в игру «Я никогда не делал этого» и «Пошел в жопу!», рассказывают друг другу самое сокровенное о себе, самое наболевшее.Ведь только они сами могут понять друг друга! Они будут ругаться, драться и орать друг на друга, но с первыми лучами солнца каждый из героев поймет, что превыше всего — их юношеская дружба…",2000,6.6,5.6,драма | комедия,Эмбер Бенсон | Скотт Блум | Кевин Коннолли | Леонардо ДиКаприо | Дженни Льюис | Тоби Магуайр | Хизер МакКомб,США | Дания | Швеция
/film/kengan-asura-2019/,/static/images/film/7/61742.jpg,Кэнган Асура,"С периода Эдо в Японии проводятся гладиаторские бои. Бизнесмены и купцы нанимают бойцов для участия в рукопашных схватках, где «владелец» победителя получает все. Таома Токи по прозвищу Асура, постоянный участник подобных боев, раз за разом одерживает верх над своими противниками. Это привлекает внимание многих бизнесменов, включая председателя Nogi Group Хидэки Ноги.",2019,7.4,8.0,аниме | мультфильм | боевик,"Кайдзи Тэнг Ohma Tokita, озвучка",Япония
/film/komnata-marvina-1996/,/static/images/film/4/8756.jpg,Комната Марвина,"Две сестры совершенно не похожи друг на друга. Кроткая сердечная Бесси посвятила всю себя другим. Именно она возложила на себя ответственность за семью, взяла на себя заботы о старом больном отце, а потом сама тяжело заболевает. Вспыльчивая, неуравновешенная Ли, замкнувшаяся в собственном эгоизме, потеряла контакт с семнадцатилетним сыном, отношения с которым приходится восстанавливать с большим трудом.",1996,7.2,6.7,драма,Мэрил Стрип | Леонардо ДиКаприо | Дайан Китон | Роберт Де Ниро | Хьюм Кронин | Гвен Вердон | Хэл Скардино,США
/film/krovavyjj-almaz-2006/,/static/images/film/1/953.jpg,Кровавый алмаз,"1999, Сьерра-Леоне. Гражданская война. Кровь и хаос. В этой безрадостной атмосфере орудует ловкий контрабандист, специальность которого — бриллианты. Ему нет особенного дела, что эти камешки используются для дальнейшего нагнетания межнациональной розни.Но однажды контрабандист встречает местного рыбака, у которого пропал сын — его, говорят, забрали в «детскую армию», используемую на фронтах гражданской войны. И два разных человека образуют противоестественную коалицию…",2006,7.8,8.0,триллер | драма | приключения,Леонардо ДиКаприо | Джимон Хонсу | Дженнифер Коннелли | Арнольд Вослу | Майкл Шин | Карузо Кеперс | Дэвид Хэрвуд,США | Германия
/film/lyod-v-ogne-2019/,/static/images/film/1/303742.jpg,Лёд в огне,"Документальный проект, в котором режиссёр занимается исследованием изменения климата из-за выбросов углерода в атмосферу. Он пытается выяснить, существуют ли способы понизить уровень этих выбросов, дабы попытаться воспрепятствовать глобальному потеплению, последствия которого мы с вами ощущаем практически уже сегодня. Лето 2018 года стало самым жарким летом за всю историю наблюдения за климатом. Штормы участились, лёд в Арктике тает с колоссальной скоростью — ученые и экологи анализируют ситуацию и дают свои прогнозы касательно ближайшего будущего.",2019,7.7,7.4,документальный,"Raymond Baltar играет самого себя - Biochar Pioneer | Леонардо ДиКаприо рассказчик, озвучка | Ottmar Edenhofer играет самого себя | Linwood Gill играет самого себя - Chief Foreseter | Brigitte Knopf играет саму себя | Jennifer Morse играет саму себя | Ietef Vita играет самого себя",США | Коста-Рика | Хорватия | Франция | Германия | Исландия | Норвегия | Швейцария | Великобритания
/film/magellan-povelitel-morej-2022/,/static/images/film/1/319414.jpg,Магеллан. Повелитель морей,"О первом морском кругосветном путешествии, совершенном мореплавателями Хуаном Себастьяном Элькано и Фердинандом Магелланом в XVI веке. Три года, полные приключений, мятежей, предательств, смертей. Это история беспримерного мужества, дружбы, любви и целеустремленности.",2022,,,драма | история,,
/film/malena-2000/,/static/images/film/1/627.jpg,Малена,"Малена — красавица-вдова, наваждение мужчин и предмет зависти женщин. Жены распускают о ней грязные сплетни. Мужья преследуют ее по пятам и грезят о ней.«Мне было 13, когда я увидел ее впервые. Прошло время, я любил многих женщин, и когда мы были близки, они спрашивали: буду ли я помнить их? И я говорил: да, я буду помнить вас. Но единственная, кого я никогда не забуду — та, которая никогда не спрашивала. Малена».",2000,7.8,7.4,драма | мелодрама | военный,Моника Беллуччи Malèna Scordia | Джузеппе Сульфаро | Лучиано Федерико | Матильде Пьяна | Пьетро Нотарианни | Гаэтано Ароника | Джилберто Идонеа,Италия | США
/film/mirotvorec-2022/,/static/images/film/14/318433.jpg,Миротворец,"История весьма комичного и очень патриотичного суперзлодея, убивающего всех на своем пути. Его ждут нелегкие поиски преступников, безумные драки и, что самое невероятное, попытки помириться с отцом.",2022,8.1,8.4,фантастика | фэнтези | боевик | комедия | криминал | приключения,"Эзра Миллер The Flash, в титрах не указан | Роберт Патрик | Кевин О’Грэйди | Дуглас Рэй Дэк | Billy Christos Jr. | Джульетт Фергюсон | Сэйдж Броклбэнк",США
/film/molodye-kopy-2017/,/static/images/film/7/57688.jpg,Молодые копы,"Два курсанта полицейской академии пошли в модный ночной клуб, чтобы познакомиться с девушками, но парням не повезло. К тому же не каждая захочет встречаться с полицейским. На обратном пути они встречают симпатичную девушку и, пока спорят, кто пойдёт спрашивать у неё номер телефона, незнакомку оглушают, заталкивают в фургон и увозят. Парни тут же сообщают в полицию, но там есть более срочное дело — выполнение поручений начальника. Как раз недавно на занятиях курсантам рассказывали, что для похищенных первые 7 часов являются критичными, поэтому будущие копы сами берутся за расследование.",2017,7.3,7.3,боевик | комедия | детектив | криминал,Пак Со Чжун | Кан Ха Ныль | Сон Дон Иль | Пак Ха Сон | Yoo-ram Bae | Joon Go | Ли Хо-джон,Корея Южная
/film/nachalo-rabota-na-kobol-video-2010-44971/,/static/images/film/6/44971.jpg,Начало: Работа на Кобол,"То, чем занимается Дом Кобб, можно назвать промышленным шпионажем, хотя и не совсем обычным. При помощи компактного устройства Кобб и его сотрудники проникают в сон человека и добывают любую скрытую в подсознании информацию.",2010,6.7,7.8,мультфильм | короткометражка | фантастика,"Леонардо ДиКаприо Cobb, озвучка | Джозеф Гордон-Левитт Arthur, озвучка | Лукас Хаас Nash, озвучка",США
/film/nebesnyjj-sud-2011/,/static/images/film/3/5130.jpg,Небесный суд,"Прокурор Андрей и адвокат Вениамин — друзья, которых объединяет многое, но работа то и дело ставит их на разные стороны баррикад. Особенность их положения в том, что судебные процессы, в которых они участвуют, происходят не в земной жизни, а в загробной. Они — участники Небесного суда, решающего, куда направить душу человека после смерти, в Рай или в Ад. В одно из дел неожиданно вмешиваются личные интересы Андрея: на скамью подсудимых попадает человек, сделавший предложение его вдове.",2011,,,драма,"Константин Хабенский прокурор Андрей | Михаил Пореченков адвокат Вениамин Шведов | Ингеборга Дапкунайте хранительница снов Морфея | Анна Михалкова Люция Аркадьевна Виноградова, врач-стоматолог | Даниэла Стоянович Вероника Митрович, вдова Андрея | Евгения Добровольская | Никита Зверев Никита Михайлович Лазарев, новый спутник Вероники",Россия
/film/novye-priklyucheniya-lessi-1989/,/static/images/film/9/212615.jpg,Новые приключения Лэсси,"Семья Маккалох — это мама Ди, папа Крис, сын Уилл, дочь Мэган, и их дядя, сводный брат Криса, Стив. А ещё в их семье живёт Лесси — собака породы колли, очень умная и хорошо воспитанная. Нил, друг Уилла, очень боится собак. Однако после знакомства с Лесси он избавляется от своего страха...",1989,6.2,6.2,драма | приключения | семейный,Венди Кокс | Уилл Эстес | Кристофер Стоун | Ди Уоллес-Стоун | Джон Провост | Джош Уильямс | Джоди Петерсон,США
/film/ochen-plokhaja-uchilka-2011/,/static/images/film/1/2152.jpg,Очень плохая училка,"Легкий, местами слишком откровенный фильм «Очень плохая училка» рассказывает историю Элизабет Холси. Это школьная учительница, но ее образ никак не соответствует профессии. Более того, учительница халатно относится к обязанностям. Ее главная цель – найти нового жениха, поскольку с прежним отношения не сложились и свадьба отменилась. Следующая цель Элизабет – новый преподаватель в школе, завлечь которого блондинка решает с помощью роскошного бюста, но одна проблема – на увеличение груди необходима внушительная сумма. Чем закончится история гламурной блондинки? Как сложится ее карьера и личная жизнь?",2011,6.3,5.6,комедия | мелодрама,Кэмерон Диаз | Джастин Тимберлэйк | Джейсон Сигел | Люси Панч | Филлис Смит | Джон Майкл Хиггинс | Мэттью Дж. Эванс,США
/film/odinnadcatyjj-chas-2007/,/static/images/film/5/9267.jpg,Одиннадцатый час,"В рамках этой документальной картины Леонардо Ди Каприо собирается рассказать об опасностях глобального потепления и способах реабилитации экосистем нашей планеты. Речь пойдет о программах устойчивого развития и поддержки биологического разнообразия, о разработке новейших технологий утилизации отходов.",2007,7.7,7.2,документальный,"Леонардо ДиКаприо играет самого себя - рассказчик | Кенни Аусубель играет самого себя - Founder, Bioneers | Том Хартманн играет самого себя - автор, The Last Hours of Ancient Sunlight | Вангари Маатай играет саму себя - Founder, Greenbelt Movement, 2004 Nobel Peace Prize Laureate | Сандра Постел играет саму себя - Director, Global Water Policy Project | Пол Стаметц играет самого себя - Mycologist, Author, Mycelium Running | Дэвид Орр играет самого себя - Chair, Environmental Studies Program, Oberlin College",США
/film/ohladite-globalnoe-poteplenie-2010/,/static/images/film/6/43558.jpg,Охладите! Глобальное потепление,"Особое мнение датского экономиста, эколога и общественного деятеля Бьорна Ломборга, считающего, что затраты на борьбу с всемирным потеплением представляют собой бессмысленные, неэффективные и необоснованные расходы.",2010,5.0,6.9,документальный,"Хашем Акбари играет самого себя - Head of Heat Island Group, Berkeley Lab | Джо Бартон играет самого себя - Representative, Texas, хроника | Эд Бегли мл. играет самого себя, хроника | Jagdish Bhagwati играет самого себя - Professor of Economics, Columbia University | Джон Бонер играет самого себя - Representative, Ohio, хроника | Ларри Дэвид играет самого себя, хроника | Леонардо ДиКаприо играет самого себя, хроника",США
/film/ottepel-serial-2013/,/static/images/film/3/6226.jpg,Оттепель,"Студия «Мосфильм», 1961 год. Виктор Хрусталев — молодой, талантливый оператор. Однажды он выпивал со своим другом-сценаристом Костиком в общаге ВГИКА. И нужно же было такому случиться, Костя выпал из окна и погиб. После его смерти он обнаруживает сценарий, который не был в свое время утвержден, и понимает, что это совершенно чумовая вещь. Он мечтает снять по этому сценарию фильм. На похоронах он встречается с режиссером Егором Мячиным. И вскоре им подвернулась возможность вместе поучаствовать на съемках картины под названием «Девушка и бригадир». Присутствует в картине и любовная интрига. Виктор и Егор поочередно встречаются со студенткой химфака МГУ Марьяной, которая попадает на их же картину в качестве главной актрисы. Чтобы показать колорит тех времен, в завершении каждой серии звучат стихи и песни той эпохи.",2013,7.7,7.7,драма | мелодрама,"Евгений Цыганов Хрусталев | Александр Яценко Мячин | Анна Чиповская Марьяна | Виктория Исакова Инга | Михаил Ефремов Кривицкий | Светлана Колпакова Надя Кривицкая, жена Фёдора | Яна Сексте Люся Полынина",Россия
/film/pljazh-2000/,/static/images/film/2/3770.jpg,Пляж,"Ричард — американский юноша, жаждущий приключений — отправляется в Тайланд, где в дешевой гостинице знакомится со странным человеком. Этот человек передает ему карту таинственного острова, где «трава» растет как сорняк, а на пляже живет коммуна. Это и есть рай на Земле. Ричард знакомится с парочкой французов, и они втроем отправляются на этот остров.",2000,7.4,6.6,триллер | драма | мелодрама | приключения,Леонардо ДиКаприо | Виржини Ледуайен Françoise | Тильда Суинтон | Гийом Кане Étienne | Роберт Карлайл | Пэтерсон Джозеф | Зельда Тинска,США | Великобритания
/film/polnoe-zatmenie-1995/,/static/images/film/3/5361.jpg,Полное затмение,"История сложных, страстных и в то же время двусмысленных взаимоотношений великих французских поэтов XIX века: Поля Верлена и юного Артюра Рембо. Внутри любовного треугольника разыгрывается подлинная трагедия…",1995,7.3,6.5,драма | мелодрама | биография,Леонардо ДиКаприо | Дэвид Тьюлис | Романа Боренже | Доминик Блан | Феличи Пазотти | Нита Клейн | Джеймс Тьерре,Франция | Великобритания | Бельгия
/film/puteshestvie-v-indiyu-na-poroge-bessmertiya-2014/,/static/images/film/2/79542.jpg,Путешествие в Индию: На пороге бессмертия,"Сюжет фильма основан на индийских и российских легендах о живых мертвецах. После приключений в Китае знаменитый путешественник, картограф и изобретатель Джонатан Грин со своей возлюбленной мисс Дадли в сопровождении русских моряков прибывает к берегам Индии. Они рассчитывают пересесть на английский корабль, идущий до Лондона.\n\nНо в Индии Грин получает таинственное приглашение загадочного и очень богатого индийца Вайбхава Сингха, встреча с которым обернется для Джонатана новыми испытаниями, приключениями и противостоянием армии зомби. Чтобы разгадать древнюю легенду, знаменитому путешественнику, картографу и изобретателю Джонатану Грину придется преодолеть много преград, спасти свою возлюбленную из мрака подземелий древней Индии, столкнуться с диким животным миром и сразиться с мистическими силами коварного чудовища. И все происходит на фоне волшебных пейзажей и колоритной архитектуры таинственной страны.",2014,,,фэнтези | триллер | приключения,Джейсон Флеминг Джонатан Грин | Анна Чурина мисс Дадли | Мартин Клебба | Чарльз Дэнс | Александр Робак,Россия | Украина | Германия | Великобритания | Чехия
